,FN,FP,TN,TP,t,ts
1646,13556,9865,23405,22184,7.666666666666668,21082
1647,12600,9209,25631,21570,8.0,21082
1648,11586,8321,28499,20604,8.333333333333334,21082
1649,10568,7607,31213,19622,8.666666666666666,21082
1650,8851,6373,35457,18329,9.0,21082
1651,8207,5737,37513,17553,9.333333333333334,21082
1652,6887,5188,40232,16703,9.666666666666666,21082
1653,6429,4928,41662,15991,10.0,21082
1654,6175,4247,43603,14985,10.333333333333334,21082
1655,5912,4226,44624,14248,10.666666666666666,21082
1656,5634,4100,45570,13706,11.0,21082
1657,5399,3984,46726,12901,11.333333333333336,21082
1658,4640,3342,48608,12420,11.666666666666664,21082
1659,4319,3088,49882,11721,12.0,21082
1660,3772,2803,51337,11098,12.333333333333336,21082
1661,3530,2620,52760,10100,12.666666666666664,21082
1662,3598,2597,53583,9232,13.0,21082
1663,3192,2335,54815,8668,13.333333333333336,21082
1664,3378,2380,55190,8062,13.666666666666664,21082
1665,3402,2422,56508,6678,14.333333333333336,21082
1666,3247,2370,57410,5983,14.666666666666664,21082
1667,3200,2264,58036,5510,15.0,21082
1668,3251,2333,58557,4869,15.666666666666664,21082
1669,3177,2261,59269,4303,17.333333333333332,21082
1670,3032,2174,60086,3718,20.0,21082
1671,2733,1903,61027,3347,22.66666666666667,21082
1672,2362,1679,61901,3068,23.66666666666667,21082
1673,2068,1556,62684,2702,25.66666666666667,21082
1674,1674,1164,63756,2416,27.66666666666667,21082
1675,1156,848,64812,2194,31.33333333333333,21082
1676,664,513,65867,1966,34.333333333333336,21082
1677,320,250,66710,1730,38.66666666666666,21082
1678,125,76,67584,1225,46.0,21082
1679,48,77,68283,602,53.0,21082
1680,842,577,623,66968,2.333333333333333,21702
1681,2555,1880,1420,63155,2.6666666666666665,21702
1682,5807,4167,3373,55663,3.0,21702
1683,9879,7177,5923,46031,3.333333333333333,21702
1684,12972,9409,8231,38398,3.6666666666666665,21702
1685,15164,10689,10091,33066,4.0,21702
1686,16277,11684,11016,30033,4.333333333333333,21702
1687,17221,12405,11785,27599,4.666666666666667,21702
1688,17957,12889,12181,25983,5.0,21702
1689,17892,12963,12327,25828,5.333333333333333,21702
1690,17174,12557,13973,25306,6.333333333333332,21702
1691,16689,12127,15543,24651,6.666666666666668,21702
1692,15467,11292,18268,23983,7.0,21702
1693,14551,10708,20582,23169,7.333333333333332,21702
1694,13587,9801,23469,22153,7.666666666666668,21702
1695,12701,9284,25556,21469,8.0,21702
1696,11692,8398,28422,20498,8.333333333333334,21702
1697,10743,7652,31168,19447,8.666666666666666,21702
1698,8852,6520,35310,18328,9.0,21702
1699,8329,5771,37479,17431,9.333333333333334,21702
1700,7052,5124,40296,16538,9.666666666666666,21702
1701,6648,4788,41802,15772,10.0,21702
1702,6002,4339,43511,15158,10.333333333333334,21702
1703,5870,4252,44588,14300,10.666666666666666,21702
1704,5744,4309,45361,13596,11.0,21702
1705,5391,3937,46773,12909,11.333333333333336,21702
1706,4733,3450,48500,12327,11.666666666666664,21702
1707,4325,3119,49851,11715,12.0,21702
1708,3810,2730,51410,11060,12.333333333333336,21702
1709,3561,2581,52799,10069,12.666666666666664,21702
1710,3704,2613,53567,9126,13.0,21702
1711,3309,2361,54799,8541,13.333333333333336,21702
1712,3358,2470,55100,8082,13.666666666666664,21702
1713,3370,2345,56585,6710,14.333333333333336,21702
1714,3191,2415,57365,6039,14.666666666666664,21702
1715,3255,2313,57987,5455,15.0,21702
1716,3254,2417,58473,4866,15.666666666666664,21702
1717,3105,2287,59243,4375,17.333333333333332,21702
1718,3033,2209,60051,3717,20.0,21702
1719,2770,2015,60915,3310,22.66666666666667,21702
1720,2448,1847,61733,2982,23.66666666666667,21702
1721,2095,1563,62677,2675,25.66666666666667,21702
1722,1664,1307,63613,2426,27.66666666666667,21702
1723,1142,889,64771,2208,31.33333333333333,21702
1724,660,495,65885,1970,34.333333333333336,21702
1725,343,252,66708,1707,38.66666666666666,21702
1726,140,71,67589,1210,46.0,21702
1727,75,87,68273,575,53.0,21702
1728,841,617,583,66969,2.333333333333333,22322
1729,2459,1811,1489,63251,2.6666666666666665,22322
1730,5754,4165,3375,55716,3.0,22322
1731,9915,7147,5953,45995,3.333333333333333,22322
1732,12882,9367,8273,38488,3.6666666666666665,22322
1733,15022,10915,9865,33208,4.0,22322
1734,16320,11578,11122,29990,4.333333333333333,22322
1735,17275,12538,11652,27545,4.666666666666667,22322
1736,17724,12943,12127,26216,5.0,22322
1737,18103,12977,12323,25607,5.333333333333333,22322
1738,17239,12602,13928,25241,6.333333333333332,22322
1739,16746,12235,15435,24594,6.666666666666668,22322
1740,15826,11246,18314,23624,7.0,22322
1741,14635,10812,20478,23085,7.333333333333332,22322
1742,13780,9925,23345,21960,7.666666666666668,22322
1743,12840,9270,25570,21330,8.0,22322
1744,11649,8423,28397,20541,8.333333333333334,22322
1745,10758,7778,31042,19432,8.666666666666666,22322
1746,8975,6367,35463,18205,9.0,22322
1747,8186,5820,37430,17574,9.333333333333334,22322
1748,6999,5186,40234,16591,9.666666666666666,22322
1749,6645,4774,41816,15775,10.0,22322
1750,6131,4510,43340,15029,10.333333333333334,22322
1751,5786,4320,44520,14384,10.666666666666666,22322
1752,5725,4063,45607,13615,11.0,22322
1753,5488,4010,46700,12812,11.333333333333336,22322
1754,4777,3472,48478,12283,11.666666666666664,22322
1755,4351,3153,49817,11689,12.0,22322
1756,3861,2899,51241,11009,12.333333333333336,22322
1757,3513,2666,52714,10117,12.666666666666664,22322
1758,3667,2632,53548,9163,13.0,22322
1759,3276,2424,54726,8584,13.333333333333336,22322
1760,3438,2448,55122,8002,13.666666666666664,22322
1761,3382,2460,56470,6698,14.333333333333336,22322
1762,3313,2400,57380,5917,14.666666666666664,22322
1763,3235,2312,57988,5475,15.0,22322
1764,3352,2349,58541,4768,15.666666666666664,22322
1765,3190,2285,59245,4290,17.333333333333332,22322
1766,2962,2278,59982,3788,20.0,22322
1767,2812,2023,60907,3268,22.66666666666667,22322
1768,2505,1717,61863,2925,23.66666666666667,22322
1769,2136,1570,62670,2634,25.66666666666667,22322
1770,1706,1265,63665,2374,27.66666666666667,22322
1771,1133,901,64759,2217,31.33333333333333,22322
1772,659,481,65899,1971,34.333333333333336,22322
1773,340,236,66724,1710,38.66666666666666,22322
1774,119,86,67574,1231,46.0,22322
1775,66,68,68292,584,53.0,22322
1776,801,609,591,67009,2.333333333333333,22942
1777,2596,1806,1484,63124,2.6666666666666665,22942
1778,5842,4164,3376,55628,3.0,22942
1779,9887,7204,5896,46023,3.333333333333333,22942
1780,13137,9437,8203,38233,3.6666666666666665,22942
1781,15193,10804,9976,33037,4.0,22942
1782,16399,11760,10940,29911,4.333333333333333,22942
1783,17289,12490,11700,27531,4.666666666666667,22942
1784,17965,12908,12162,25975,5.0,22942
1785,18167,12980,12320,25543,5.333333333333333,22942
1786,17296,12515,14015,25184,6.333333333333332,22942
1787,16916,12258,15412,24424,6.666666666666668,22942
1788,15932,11171,18389,23518,7.0,22942
1789,14965,10652,20638,22755,7.333333333333332,22942
1790,13691,9880,23390,22049,7.666666666666668,22942
1791,12919,9433,25407,21251,8.0,22942
1792,11864,8244,28576,20326,8.333333333333334,22942
1793,10936,7698,31122,19254,8.666666666666666,22942
1794,8953,6364,35466,18227,9.0,22942
1795,8297,5816,37434,17463,9.333333333333334,22942
1796,6989,5104,40316,16601,9.666666666666666,22942
1797,6800,4723,41867,15620,10.0,22942
1798,6117,4408,43442,15043,10.333333333333334,22942
1799,5868,4211,44639,14292,10.666666666666666,22942
1800,5766,4150,45520,13574,11.0,22942
1801,5412,4009,46701,12888,11.333333333333336,22942
1802,4763,3511,48439,12297,11.666666666666664,22942
1803,4398,3252,49718,11642,12.0,22942
1804,3890,2797,51343,10980,12.333333333333336,22942
1805,3480,2574,52806,10150,12.666666666666664,22942
1806,3629,2580,53600,9201,13.0,22942
1807,3334,2400,54760,8516,13.333333333333336,22942
1808,3299,2537,55033,8141,13.666666666666664,22942
1809,3373,2306,56624,6707,14.333333333333336,22942
1810,3265,2499,57281,5965,14.666666666666664,22942
1811,3277,2330,57970,5433,15.0,22942
1812,3305,2448,58442,4815,15.666666666666664,22942
1813,3141,2305,59225,4339,17.333333333333332,22942
1814,3081,2273,59987,3669,20.0,22942
1815,2766,2049,60881,3314,22.66666666666667,22942
1816,2432,1772,61808,2998,23.66666666666667,22942
1817,2168,1494,62746,2602,25.66666666666667,22942
1818,1703,1246,63674,2387,27.66666666666667,22942
1819,1156,849,64811,2194,31.33333333333333,22942
1820,660,446,65934,1970,34.333333333333336,22942
1821,332,211,66749,1718,38.66666666666666,22942
1822,131,84,67576,1219,46.0,22942
1823,67,67,68293,583,53.0,22942
1824,825,602,598,66985,2.333333333333333,23562
1825,2547,1826,1474,63163,2.6666666666666665,23562
1826,5812,4164,3376,55658,3.0,23562
1827,10142,7090,6010,45768,3.333333333333333,23562
1828,13256,9316,8324,38114,3.6666666666666665,23562
1829,15263,10875,9905,32967,4.0,23562
1830,16577,11781,10919,29733,4.333333333333333,23562
1831,17489,12554,11636,27331,4.666666666666667,23562
1832,18064,13123,11947,25876,5.0,23562
1833,18294,12912,12378,25426,5.333333333333333,23562
1834,17695,12484,14046,24785,6.333333333333332,23562
1835,17344,12030,15640,23996,6.666666666666668,23562
1836,15971,11364,18196,23479,7.0,23562
1837,15114,10702,20588,22606,7.333333333333332,23562
1838,13798,9890,23370,21952,7.666666666666668,23562
1839,13023,9151,25689,21147,8.0,23562
1840,11925,8479,28341,20265,8.333333333333334,23562
1841,10873,7639,31181,19317,8.666666666666666,23562
1842,9003,6398,35432,18177,9.0,23562
1843,8335,6017,37233,17425,9.333333333333334,23562
1844,7068,5035,40385,16522,9.666666666666666,23562
1845,6721,4796,41794,15699,10.0,23562
1846,6197,4353,43497,14963,10.333333333333334,23562
1847,5955,4279,44571,14205,10.666666666666666,23562
1848,5795,4185,45485,13545,11.0,23562
1849,5563,3961,46749,12737,11.333333333333336,23562
1850,4889,3450,48500,12171,11.666666666666664,23562
1851,4347,3141,49829,11693,12.0,23562
1852,3905,2897,51243,10965,12.333333333333336,23562
1853,3653,2602,52778,9977,12.666666666666664,23562
1854,3670,2671,53509,9160,13.0,23562
1855,3380,2455,54695,8480,13.333333333333336,23562
1856,3396,2428,55142,8044,13.666666666666664,23562
1857,3370,2389,56541,6710,14.333333333333336,23562
1858,3311,2351,57429,5919,14.666666666666664,23562
1859,3168,2302,57998,5542,15.0,23562
1860,3248,2442,58448,4872,15.666666666666664,23562
1861,3179,2285,59245,4301,17.333333333333332,23562
1862,3192,2164,60096,3558,20.0,23562
1863,2849,2053,60877,3231,22.66666666666667,23562
1864,2436,1745,61835,2994,23.66666666666667,23562
1865,2111,1565,62675,2659,25.66666666666667,23562
1866,1691,1268,63652,2399,27.66666666666667,23562
1867,1193,821,64839,2157,31.33333333333333,23562
1868,662,439,65941,1968,34.333333333333336,23562
1869,294,215,66745,1756,38.66666666666666,23562
1870,117,63,67597,1233,46.0,23562
1871,45,58,68302,605,53.0,23562
1872,798,575,625,67012,2.333333333333333,24182
1873,2589,1802,1498,63121,2.6666666666666665,24182
1874,5743,4189,3351,55727,3.0,24182
1875,10060,7102,5998,45850,3.333333333333333,24182
1876,13249,9359,8281,38121,3.6666666666666665,24182
1877,15227,10874,9906,33003,4.0,24182
1878,16620,11884,10816,29690,4.333333333333333,24182
1879,17646,12519,11671,27174,4.666666666666667,24182
1880,18310,12994,12076,25630,5.0,24182
1881,18258,13088,12202,25462,5.333333333333333,24182
1882,17593,12601,13929,24887,6.333333333333332,24182
1883,17247,12048,15622,24093,6.666666666666668,24182
1884,16134,11248,18312,23316,7.0,24182
1885,15086,10663,20627,22634,7.333333333333332,24182
1886,13953,9921,23339,21797,7.666666666666668,24182
1887,12919,9114,25726,21251,8.0,24182
1888,11936,8540,28280,20254,8.333333333333334,24182
1889,11059,7655,31165,19131,8.666666666666666,24182
1890,9098,6474,35356,18082,9.0,24182
1891,8262,5917,37333,17498,9.333333333333334,24182
1892,7126,5179,40241,16464,9.666666666666666,24182
1893,6797,4727,41863,15623,10.0,24182
1894,6237,4431,43419,14923,10.333333333333334,24182
1895,5902,4310,44540,14258,10.666666666666666,24182
1896,5711,4179,45491,13629,11.0,24182
1897,5587,3905,46805,12713,11.333333333333336,24182
1898,4818,3548,48402,12242,11.666666666666664,24182
1899,4355,3165,49805,11685,12.0,24182
1900,3920,2788,51352,10950,12.333333333333336,24182
1901,3636,2513,52867,9994,12.666666666666664,24182
1902,3725,2658,53512,9115,13.0,24182
1903,3420,2356,54804,8430,13.333333333333336,24182
1904,3374,2467,55103,8066,13.666666666666664,24182
1905,3514,2396,56534,6566,14.333333333333336,24182
1906,3400,2431,57349,5830,14.666666666666664,24182
1907,3205,2316,57984,5505,15.0,24182
1908,3298,2411,58479,4822,15.666666666666664,24182
1909,3207,2293,59237,4273,17.333333333333332,24182
1910,3141,2239,60021,3609,20.0,24182
1911,2829,1957,60973,3251,22.66666666666667,24182
1912,2473,1776,61804,2957,23.66666666666667,24182
1913,2174,1499,62741,2596,25.66666666666667,24182
1914,1716,1262,63668,2364,27.66666666666667,24182
1915,1154,870,64790,2196,31.33333333333333,24182
1916,675,506,65874,1955,34.333333333333336,24182
1917,288,249,66711,1762,38.66666666666666,24182
1918,97,74,67586,1253,46.0,24182
1919,79,67,68293,571,53.0,24182
1920,807,616,584,67003,2.333333333333333,24802
1921,2452,1862,1438,63258,2.6666666666666665,24802
1922,5891,4160,3380,55579,3.0,24802
1923,10069,7184,5916,45841,3.333333333333333,24802
1924,13365,9236,8404,38005,3.6666666666666665,24802
1925,15365,10847,9933,32865,4.0,24802
1926,16705,11719,10981,29605,4.333333333333333,24802
1927,17680,12503,11687,27140,4.666666666666667,24802
1928,18528,12862,12208,25412,5.0,24802
1929,18519,12791,12509,25191,5.333333333333333,24802
1930,17718,12401,14129,24762,6.333333333333332,24802
1931,17551,12032,15638,23789,6.666666666666668,24802
1932,16183,11393,18167,23267,7.0,24802
1933,15238,10675,20615,22482,7.333333333333332,24802
1934,14110,9902,23368,21630,7.666666666666668,24802
1935,13219,9321,25519,20951,8.0,24802
1936,12116,8626,28194,20074,8.333333333333334,24802
1937,11105,7736,31084,19085,8.666666666666666,24802
1938,9031,6369,35461,18149,9.0,24802
1939,8458,5975,37275,17302,9.333333333333334,24802
1940,7198,5204,40216,16392,9.666666666666666,24802
1941,6825,4744,41846,15595,10.0,24802
1942,6297,4549,43301,14863,10.333333333333334,24802
1943,6047,4249,44601,14113,10.666666666666666,24802
1944,5869,4144,45526,13471,11.0,24802
1945,5701,3981,46729,12599,11.333333333333336,24802
1946,4915,3500,48450,12145,11.666666666666664,24802
1947,4366,3107,49863,11674,12.0,24802
1948,3989,2748,51392,10881,12.333333333333336,24802
1949,3596,2591,52789,10034,12.666666666666664,24802
1950,3701,2691,53489,9129,13.0,24802
1951,3408,2379,54771,8452,13.333333333333336,24802
1952,3389,2474,55096,8051,13.666666666666664,24802
1953,3510,2377,56553,6570,14.333333333333336,24802
1954,3368,2393,57387,5862,14.666666666666664,24802
1955,3287,2348,57952,5423,15.0,24802
1956,3334,2458,58432,4786,15.666666666666664,24802
1957,3196,2294,59236,4284,17.333333333333332,24802
1958,3154,2243,60017,3596,20.0,24802
1959,2769,2089,60841,3311,22.66666666666667,24802
1960,2506,1765,61815,2924,23.66666666666667,24802
1961,2187,1559,62681,2583,25.66666666666667,24802
1962,1714,1259,63661,2376,27.66666666666667,24802
1963,1151,839,64821,2199,31.33333333333333,24802
1964,677,484,65896,1953,34.333333333333336,24802
1965,356,229,66731,1694,38.66666666666666,24802
1966,115,77,67583,1235,46.0,24802
1967,73,87,68273,577,53.0,24802
1968,853,600,600,66957,2.333333333333333,25422
1969,2548,1858,1442,63162,2.6666666666666665,25422
1970,5983,4113,3427,55487,3.0,25422
1971,10156,7097,6003,45754,3.333333333333333,25422
1972,13214,9473,8167,38156,3.6666666666666665,25422
1973,15537,10918,9862,32693,4.0,25422
1974,16745,11905,10795,29565,4.333333333333333,25422
1975,17857,12598,11592,26963,4.666666666666667,25422
1976,18460,12895,12175,25480,5.0,25422
1977,18528,13006,12294,25182,5.333333333333333,25422
1978,17933,12405,14125,24547,6.333333333333332,25422
1979,17535,12183,15487,23805,6.666666666666668,25422
1980,16411,11408,18152,23039,7.0,25422
1981,15419,10672,20618,22301,7.333333333333332,25422
1982,14181,9890,23380,21559,7.666666666666668,25422
1983,13291,9183,25657,20879,8.0,25422
1984,12046,8582,28238,20144,8.333333333333334,25422
1985,11148,7760,31060,19042,8.666666666666666,25422
1986,9189,6499,35331,17991,9.0,25422
1987,8547,5971,37279,17213,9.333333333333334,25422
1988,7234,5120,40300,16356,9.666666666666666,25422
1989,6954,4783,41807,15466,10.0,25422
1990,6367,4460,43390,14793,10.333333333333334,25422
1991,6152,4304,44536,14018,10.666666666666666,25422
1992,6017,4216,45454,13323,11.0,25422
1993,5724,3900,46810,12576,11.333333333333336,25422
1994,5012,3440,48510,12048,11.666666666666664,25422
1995,4414,3125,49845,11626,12.0,25422
1996,4021,2815,51325,10849,12.333333333333336,25422
1997,3572,2670,52710,10058,12.666666666666664,25422
1998,3776,2616,53564,9054,13.0,25422
1999,3366,2297,54863,8484,13.333333333333336,25422
2000,3399,2430,55140,8041,13.666666666666664,25422
2001,3508,2382,56548,6572,14.333333333333336,25422
2002,3391,2388,57392,5839,14.666666666666664,25422
2003,3377,2284,58016,5333,15.0,25422
2004,3432,2352,58538,4688,15.666666666666664,25422
2005,3254,2245,59285,4226,17.333333333333332,25422
2006,3161,2238,60022,3589,20.0,25422
2007,2889,1940,60990,3191,22.66666666666667,25422
2008,2479,1802,61778,2951,23.66666666666667,25422
2009,2228,1519,62731,2532,25.66666666666667,25422
2010,1694,1266,63654,2396,27.66666666666667,25422
2011,1212,830,64830,2138,31.33333333333333,25422
2012,672,471,65909,1958,34.333333333333336,25422
2013,309,216,66744,1741,38.66666666666666,25422
2014,111,81,67579,1239,46.0,25422
2015,77,60,68300,573,53.0,25422
2016,853,552,648,66957,2.333333333333333,26042
2017,2604,1806,1484,63116,2.6666666666666665,26042
2018,5981,4196,3344,55489,3.0,26042
2019,10221,7310,5790,45689,3.333333333333333,26042
2020,13392,9332,8308,37978,3.6666666666666665,26042
2021,15732,11032,9748,32498,4.0,26042
2022,16828,11850,10850,29482,4.333333333333333,26042
2023,18104,12732,11458,26716,4.666666666666667,26042
2024,18595,13079,11991,25345,5.0,26042
2025,18873,13045,12245,24847,5.333333333333333,26042
2026,17802,12636,13894,24678,6.333333333333332,26042
2027,17542,12202,15468,23798,6.666666666666668,26042
2028,16455,11353,18207,22995,7.0,26042
2029,15369,10802,20488,22351,7.333333333333332,26042
2030,14292,9915,23355,21448,7.666666666666668,26042
2031,13397,9242,25598,20773,8.0,26042
2032,12180,8425,28395,20010,8.333333333333334,26042
2033,11125,7729,31091,19065,8.666666666666666,26042
2034,9137,6553,35277,18043,9.0,26042
